Device Active,Location Active,Address,City,State,Zip,Serial Number,First EOD Date,Dispenses,Acceptance,BNR_Total,Dispense_Rate,Acceptance_Rate,BNR_Rate,Days Active,Wear Rate,Maintenance Flag
1,1,427 Chavez Hill Apt. 006,Fitzgeraldburgh,WA,62663,FAKE001275,6/9/2021,2268613,6433053,8701666,1561.32,4427.4,5988.71,1471,5911.457880434783,True
1,1,77616 Nathan Isle Apt. 190,South Chloeborough,GA,60793,FAKE001276,7/12/2022,3184956,5433565,8618521,3017.98,5148.71,8166.69,1073,8024.693668528864,True
1,1,90272 Kimberly Mission Apt. 391,East Theresa,ID,81476,FAKE001277,10/16/2019,6752177,6489880,13242057,3284.26,3156.68,6440.93,2073,6384.791224686596,True
1,1,1890 Bradford Plaza,Angelahaven,ND,90052,FAKE001278,5/9/2019,2462112,1525346,3987458,1111.29,688.47,1799.77,2233,1784.8961504028648,True
1,1,9380 Wolfe Isle Apt. 134,Dixonburgh,VA,71412,FAKE001279,3/7/2021,3304224,2172269,5476493,2134.69,1403.39,3538.08,1565,3497.1219667943806,True
1,1,04607 Hansen Hills Apt. 707,Jenniferside,OH,24816,FAKE001280,4/30/2020,4029997,1314007,5344004,2167.94,706.87,2874.81,1876,2847.0985615343634,True
1,1,17739 Salazar Walks,New Leah,NH,82399,FAKE001281,5/13/2020,1185539,3327555,4513094,642.49,1803.34,2445.83,1863,2421.1877682403433,True
1,1,57367 Brian Mission Apt. 808,Monicafurt,CO,75625,FAKE001282,12/3/2022,4689602,2726926,7416528,5146.56,2992.64,8139.19,929,7974.761290322581,True
1,1,98853 Mclaughlin Roads,West Elizabethchester,OK,18182,FAKE001283,6/3/2019,1591431,2561435,4152866,726.68,1169.6,1896.28,2208,1879.97555454957,True
1,1,11211 Deborah Flats Apt. 252,Barbarafort,MI,38647,FAKE001284,6/9/2019,4454520,5403482,9858002,2039.12,2473.52,4512.64,2202,4474.807989105765,True
1,1,8770 Marshall Shores,Joneschester,MO,44483,FAKE001285,9/21/2022,6727519,3779158,10506677,6835.65,3839.9,10675.55,1002,10475.251246261216,True
1,1,506 Benjamin Mission,Saraton,PA,6202,FAKE001286,2/26/2023,1300377,5163815,6464192,1573.57,6248.68,7822.26,844,7649.931360946745,True
1,1,07923 Smith Port,Jillburgh,PA,7951,FAKE001287,4/18/2020,1099308,2471759,3571067,587.63,1321.26,1908.88,1888,1890.4536791953415,True
1,1,2714 Jordan Mews,North Brooke,WA,93645,FAKE001288,10/10/2023,6509595,3646395,10155990,10846.1,6075.52,16921.61,618,16407.09208400646,True
1,1,45941 Amber Tunnel,Brownville,OR,82536,FAKE001289,3/1/2018,4712454,1243013,5955467,1778.48,469.11,2247.59,2667,2232.184032983508,True
1,1,749 White Track Apt. 081,Jonathanchester,WY,1801,FAKE001290,4/12/2022,5598226,6926823,12525049,4882.72,6041.51,10924.23,1164,10751.115021459227,True
1,1,173 Henry Locks Suite 675,Roychester,SC,23198,FAKE001291,5/21/2020,4801189,2040888,6842077,2613.58,1110.98,3724.57,1855,3686.463900862069,True
1,1,134 Allen Mills Suite 631,West Nicole,GA,43674,FAKE001292,12/13/2019,5561336,2246770,7808106,2784.08,1124.76,3908.85,2015,3873.0684523809523,True
1,1,728 David Curve Apt. 483,West Cynthiaton,ME,3964,FAKE001293,3/27/2023,3390787,2989592,6380379,4253.39,3750.13,8003.52,815,7819.091911764706,True
1,1,272 Hanna Camp,Kristinaborough,OR,2020,FAKE001294,9/18/2023,6474362,2531373,9005735,10392.54,4063.32,14455.86,640,14049.508580343214,True
1,1,530 Steele Spurs,Rowlandton,LA,12034,FAKE001295,12/9/2021,3369859,6398792,9768651,2652.21,5036.09,7688.3,1288,7578.472459270753,True
1,1,076 Tonya Isle Suite 103,Tammymouth,MD,46234,FAKE001296,9/6/2023,5834432,4419048,10253480,9190.41,6960.89,16151.3,652,15702.113323124044,True
1,1,3785 Warren Path,Veronicabury,MS,40861,FAKE001297,1/9/2018,3995903,6335912,10331815,1479.53,2345.95,3825.48,2718,3799.8584038249355,True
1,1,85848 May Glen Apt. 301,Anitaborough,IN,48008,FAKE001298,1/15/2023,2103855,5437197,7541052,2422.84,6261.59,8684.43,886,8501.749718151072,True
1,1,683 Jennifer Flats Suite 261,New Michaelborough,OR,76949,FAKE001299,8/2/2020,1331445,4659006,5990451,754.77,2641.09,3395.86,1782,3359.7593942793046,True
1,1,523 Thomas Plain Suite 929,South Christy,NC,41457,FAKE001300,7/6/2023,6347075,2346825,8693900,9108.06,3367.7,12475.76,714,12159.300699300698,True
1,1,60329 Barrett Mountain,Brucemouth,MI,10946,FAKE001301,3/17/2023,3232202,2124526,5356728,4004.07,2631.87,6635.94,825,6485.142857142857,True
1,1,8250 Sandra Circles,Houstonland,NY,4598,FAKE001302,2/15/2023,4935059,4702805,9637864,5893.81,5616.43,11510.24,855,11259.18691588785,True
1,1,839 Shaw Mountain,Cervantesberg,VA,61638,FAKE001303,2/25/2023,3444322,6013036,9457358,4163.35,7268.3,11431.64,845,11178.910165484633,True
1,1,70815 Torres Road Suite 069,West Larryfort,ID,83113,FAKE001304,3/23/2019,4519514,2816099,7335613,1997.16,1244.42,3241.58,2280,3215.9636124506796,True
1,1,22009 Moore Ridges Suite 792,East Marcuston,MD,8839,FAKE001305,3/5/2021,1572126,4014292,5586418,1014.47,2590.37,3604.85,1567,3562.766581632653,True
1,1,980 Cynthia Lodge Suite 834,West Coreychester,FL,22742,FAKE001306,8/13/2020,6355755,2014438,8370193,3625.44,1149.07,4774.51,1771,4723.585214446953,True
1,1,17692 Lynn Meadow Suite 483,Stokesfort,MA,50290,FAKE001307,7/21/2018,2676484,1415080,4091564,1067.42,564.36,1631.78,2525,1619.7798891528107,True
1,1,22394 Lester Via,West Angela,DC,34846,FAKE001308,7/10/2019,2791657,3336850,6128507,1296.32,1549.49,2845.81,2171,2821.5962246777162,True
1,1,8859 Rodriguez Loop Suite 009,North Aaronfort,ME,64014,FAKE001309,8/20/2022,4981999,5687387,10669386,4903.03,5597.24,10500.28,1034,10308.585507246376,True
1,1,854 Stewart Mountain Apt. 647,Mcmillanport,MA,26821,FAKE001310,6/10/2023,1343264,5652523,6995787,1859.44,7824.61,9684.05,740,9441.008097165992,True
1,1,7615 Tiffany Meadow Apt. 326,Port Wendy,RI,23205,FAKE001311,3/8/2021,3462057,5062792,8524849,2237.98,3272.74,5510.71,1564,5447.18785942492,True
1,1,4381 Parker Locks Apt. 455,Romeromouth,UT,58988,FAKE001312,4/10/2021,3705490,1501854,5207344,2448.76,992.49,3441.25,1531,3399.0496083550916,True
1,1,2472 Davis Gateway,Jeremyville,CA,14334,FAKE001313,4/17/2022,1355815,6668124,8023939,1187.25,5839.1,7026.35,1159,6917.188793103448,True
1,1,79281 Hill Junction,Davidsonfurt,NM,14090,FAKE001314,10/13/2018,5902552,6134581,12037133,2435.54,2531.28,4966.83,2441,4929.210892710893,True
1,1,5865 Li Way,Hernandezview,OH,70302,FAKE001315,12/6/2020,4563841,1549067,6112908,2785.94,945.61,3731.54,1656,3689.1418225709112,True
1,1,8556 Robinson Viaduct Suite 634,Campbellmouth,RI,20657,FAKE001316,12/1/2023,2260991,4387056,6648047,4124.48,8002.83,12127.32,566,11724.95061728395,True
1,1,513 Dennis Vista,Henryland,KS,89989,FAKE001317,11/8/2022,5326260,3014995,8341255,5685.89,3218.57,8904.45,954,8734.298429319371,True
1,1,18002 Andrea Loop Apt. 093,Walkerfurt,VA,38212,FAKE001318,9/20/2018,4614293,3829465,8443758,1886.23,1565.4,3451.63,2464,3425.4596348884384,True
1,1,8164 Wallace Knolls,Deniseton,UT,73331,FAKE001319,2/10/2023,6725745,5227600,11953345,7980.21,6202.64,14182.85,860,13883.095238095239,True
1,1,78856 Aguilar Ferry Apt. 398,Vaughnton,GA,29431,FAKE001320,10/16/2023,2718225,6132089,8850314,4570.7,10311.13,14881.83,612,14437.706362153343,True
1,1,699 Barrera Stravenue Apt. 518,Melissaside,SD,29840,FAKE001321,1/19/2022,3361331,2993519,6354850,2733.81,2434.66,5168.47,1247,5092.027243589743,True
1,1,55026 Rodriguez Cape Suite 856,New Sherry,KY,66471,FAKE001322,8/7/2018,6571558,6662081,13233639,2639.08,2675.44,5314.52,2508,5274.467516939019,True
1,1,24774 Courtney Route Apt. 325,Churchland,ME,37962,FAKE001323,9/28/2018,2315667,1601896,3917563,949.78,657.03,1606.81,2456,1594.4497354497355,True
1,1,67768 Julie Crescent,North Benjamintown,NM,85844,FAKE001324,1/18/2020,5324758,5448657,10773415,2713.98,2777.13,5491.11,1979,5441.118686868687,True
1,1,9122 Mary Squares Suite 810,Lake Philipfort,TX,88492,FAKE001325,8/15/2018,5943620,1352937,7296557,2393.92,544.93,2938.85,2500,2917.4558176729306,True
1,1,65229 Patricia Island,South Debra,MO,20026,FAKE001326,7/8/2020,1308809,2980696,4289505,731.35,1665.58,2396.93,1807,2372.513827433628,True
1,1,14136 Bell Walk Suite 663,Brownstad,VT,66024,FAKE001327,8/7/2019,2043340,6116423,8159763,961.46,2877.99,3839.45,2143,3805.8596082089553,True
1,1,99040 Alicia Lake,Jasonside,GA,23894,FAKE001328,2/18/2022,5240739,5700931,10941670,4369.32,4752.99,9122.3,1217,8983.30870279146,True
1,1,322 Nguyen Island Apt. 425,North Logan,WI,74852,FAKE001329,7/20/2023,2417028,1058021,3475049,3542.63,1550.74,5093.37,700,4957.273894436519,True
1,1,98705 Turner Dale,Mcconnellhaven,MA,63237,FAKE001330,1/4/2019,3114991,6218544,9333535,1330.91,2656.93,3987.83,2358,3956.5642221280204,True
1,1,931 Sherry Station Apt. 417,Lisaton,UT,5783,FAKE001331,12/1/2019,6384684,6317150,12701834,3177.4,3143.79,6321.19,2027,6263.2317554240635,True
1,1,732 Levine Mountains Apt. 118,West Jesusview,AR,32120,FAKE001332,3/23/2022,1080437,5709399,6789836,926.14,4894.03,5820.17,1184,5729.819409282701,True
1,1,37516 Pace Lights Suite 365,Greenebury,CT,96239,FAKE001333,2/15/2021,2007656,3092703,5100359,1281.19,1973.61,3254.8,1585,3215.8631778058007,True
1,1,753 James Fields Suite 362,Martinville,PA,37045,FAKE001334,10/19/2023,4724419,1063958,5788377,7980.85,1797.32,9778.17,609,9489.14262295082,True
1,1,503 Deborah Brook Apt. 314,Rojasbury,KY,25714,FAKE001335,1/2/2021,1526056,5824433,7350489,946.85,3613.8,4560.65,1629,4509.50245398773,True
1,1,93080 Joe Corners Suite 511,Hollandbury,ID,90066,FAKE001336,5/15/2018,1485127,5022747,6507874,576.97,1951.33,2528.31,2592,2509.785576552256,True
1,1,68072 Johnson Haven Apt. 300,South Jonathanmouth,VT,36367,FAKE001337,7/25/2022,3842693,4303900,8146593,3685.84,4128.22,7814.05,1060,7678.221489161168,True
1,1,630 Carr Plaza Apt. 014,Kristenshire,PA,72037,FAKE001338,2/21/2021,1404272,2884048,4288320,899.28,1846.91,2746.19,1579,2714.1265822784812,True
1,1,9534 Catherine Forest,Jennifermouth,AL,50433,FAKE001339,11/22/2022,5627765,3271281,8899046,6102.83,3547.42,9650.25,940,9457.009564293305,True
1,1,5432 Grant Common,Hallberg,AK,7697,FAKE001340,1/19/2020,2583212,3433447,6016659,1317.86,1751.63,3069.49,1978,3040.252147549267,True
1,1,9114 Ortiz Valley,South Henryton,WV,66383,FAKE001341,8/1/2018,6417777,6481746,12899523,2570.73,2596.36,5167.09,2514,5129.034990059642,True
1,1,92284 Michael Flat Apt. 998,Alexandertown,TX,21484,FAKE001342,4/12/2020,4070005,2103541,6173546,2169.24,1121.15,3290.39,1894,3257.807915567282,True
1,1,1151 Wong Forks,Marquezberg,IA,90732,FAKE001343,3/10/2018,5412621,2476230,7888851,2049.78,937.76,2987.53,2658,2966.8488153441144,True
1,1,214 Bonnie Shore Apt. 510,Paulstad,UT,52698,FAKE001344,5/19/2018,5984057,1592028,7576085,2328.1,619.38,2947.48,2588,2926.259173426033,True
1,1,46188 Smith Roads,Roberttown,DC,7564,FAKE001345,5/15/2019,4459244,5636538,10095782,2018.53,2551.44,4569.97,2227,4531.320466786356,True
1,1,576 Robert Fords,Lake Adamland,MD,85717,FAKE001346,12/8/2021,5872300,6049281,11921581,4618.41,4757.6,9376.01,1289,9241.535658914729,True
1,1,68066 Johnson Island Apt. 976,West Colinmouth,NH,55322,FAKE001347,12/31/2020,4684552,3240702,7925254,2903.27,2008.44,4911.71,1631,4856.160539215686,True
1,1,119 Jeffrey Flats,Alexanderside,NJ,55788,FAKE001348,10/26/2020,4681655,3708196,8389851,2788.0,2208.29,4996.29,1697,4941.019434628975,True
1,1,13862 Kevin Shores Suite 914,Meganport,OK,72741,FAKE001349,1/18/2020,3560956,6678271,10239227,1814.99,3403.85,5218.84,1979,5171.326767676767,True
1,1,1053 Michelle Passage,North Rachel,MD,89073,FAKE001350,2/17/2018,4206046,3672387,7878433,1580.29,1379.78,2960.07,2679,2939.713805970149,True
1,1,851 Rodriguez Highway Suite 641,Lake Lauren,MO,4676,FAKE001351,5/1/2022,1388020,2571123,3959143,1231.19,2280.61,3511.8,1145,3454.7495636998256,True
1,1,74913 Sanchez Corners Apt. 419,East Ericfurt,VA,32788,FAKE001352,6/10/2018,5831783,3855078,9686861,2288.35,1512.7,3801.05,2566,3773.6116088819635,True
1,1,2252 Lisa Path,South Williamfort,WI,38817,FAKE001353,1/13/2019,4785138,2420754,7205892,2052.49,1038.33,3090.82,2349,3066.337021276596,True
1,1,76557 Rivera Knoll,Campbelltown,NM,17957,FAKE001354,11/8/2018,4366381,4402952,8769333,1820.87,1836.12,3656.99,2415,3629.6908112582782,True
1,1,32599 Gina Fords,Daleside,MN,65848,FAKE001355,5/16/2019,6397645,5408942,11806587,2897.16,2449.43,5346.59,2226,5301.565783565335,True
1,1,8309 Jones Lake Apt. 930,Collinstown,WV,4485,FAKE001356,8/9/2019,3097500,2182362,5279862,1458.73,1027.76,2486.49,2141,2464.921568627451,True
1,1,02784 Aaron Spur,Lake Christinastad,NM,43023,FAKE001357,3/28/2023,3453835,6378310,9832145,4337.44,8010.09,12347.53,814,12063.981595092024,True
1,1,340 Charles Plains Suite 778,West Angelicamouth,MA,76037,FAKE001358,9/4/2020,3864116,4712650,8576766,2232.04,2722.18,4954.21,1749,4901.009142857143,True
1,1,6698 Matthew Ports Suite 969,Cookshire,SD,66972,FAKE001359,7/14/2023,3470113,6182771,9652884,5038.98,8978.05,14017.02,706,13653.301272984441,True
1,1,7362 Savage Oval Apt. 871,Patrickchester,SD,17922,FAKE001360,3/12/2018,1141880,5559922,6701802,432.73,2107.02,2539.75,2656,2522.319156943922,True
1,1,316 Reyes Glen,Keithmouth,VT,52355,FAKE001361,3/15/2021,3333117,1213624,4546741,2164.84,788.24,2953.08,1557,2918.3189987163028,True
1,1,9274 Neil Street,New Jerrystad,KS,13142,FAKE001362,6/14/2018,6787707,2840887,9628594,2667.27,1116.34,3783.61,2562,3756.767069840031,True
1,1,143 Timothy Spring,Johnsonbury,VA,49961,FAKE001363,2/14/2019,4132881,3045559,7178440,1797.33,1324.47,3121.8,2317,3096.8248490077654,True
1,1,2878 Lisa Terrace Apt. 755,Wallaceton,WI,41620,FAKE001364,2/25/2019,1829696,6335699,8165395,799.51,2768.48,3567.99,2306,3539.399653229302,True
1,1,558 Tracy Summit Suite 463,Kevinberg,NH,47660,FAKE001365,4/25/2023,5121596,3222594,8344190,6660.76,4191.06,10851.82,786,10602.528589580686,True
1,1,163 Becker Drive Suite 531,Lake Justin,NH,30750,FAKE001366,5/28/2022,4190173,5999573,10189746,3809.18,5454.06,9263.23,1118,9106.117962466487,True
1,1,471 Brown Common Apt. 017,New Johnny,NC,65133,FAKE001367,4/25/2023,4182265,6670564,10852829,5439.14,8675.23,14114.36,786,13790.12579415502,True
1,1,5944 Rodriguez Terrace Apt. 851,Lake Stephen,ME,45998,FAKE001368,7/27/2022,6251455,4320504,10571959,6006.78,4151.41,10158.19,1058,9982.964117091597,True
1,1,14188 Jocelyn Place,North Amanda,MA,64484,FAKE001369,1/9/2018,2371514,5764767,8136281,878.08,2134.47,3012.55,2718,2992.3799190879,True
1,1,642 Vincent Stream,Lake Mark,FL,93421,FAKE001370,10/26/2018,3298426,4382283,7680709,1368.22,1817.82,3186.04,2428,3162.0868670234663,True
1,1,41931 Dustin Lakes,Bakerchester,NC,8976,FAKE001371,4/13/2023,3286696,6161424,9448120,4209.51,7891.39,12100.9,798,11824.931163954943,True
1,1,18330 Troy Vista Apt. 477,New Gregory,LA,9113,FAKE001372,7/6/2023,2201894,6537653,8739547,3159.72,9381.54,12541.26,714,12223.142657342658,True
1,1,37928 John Knolls,Susanmouth,KY,34065,FAKE001373,6/11/2022,3684309,1228035,4912344,3391.49,1130.43,4521.93,1104,4445.560180995475,True
1,1,198 Wise Cape Suite 026,East Pamelaville,CA,87591,FAKE001374,9/8/2023,3193210,5755608,8948818,5051.73,9105.49,14157.22,650,13746.26420890937,True
1,1,985 Miller Islands Suite 206,Melendezport,SD,72512,FAKE001375,6/6/2021,2773926,4213815,6987741,1904.31,2892.79,4797.1,1474,4737.4515254237285,True
1,1,590 Jason Forks,West Natalieville,OK,80486,FAKE001376,4/8/2023,6998866,2571233,9570099,8911.9,3274.04,12185.95,803,11903.108208955224,True
1,1,6493 Davis Light Suite 373,North Jimfurt,IA,3761,FAKE001377,7/3/2018,1904071,3657972,5562043,753.89,1448.32,2202.21,2543,2186.3376572327043,True
1,1,8995 Thomas Point,West Debraport,GA,81474,FAKE001378,12/30/2018,6584472,2288436,8872908,2806.71,975.47,3782.18,2363,3753.3451776649745,True
1,1,06269 Richard Walks Apt. 172,Port Jennifer,NM,16209,FAKE001379,5/12/2021,6856330,1366300,8222630,4628.63,922.37,5551.01,1499,5481.753333333333,True
1,1,36900 Wallace River,New Heatherstad,VT,76010,FAKE001380,8/12/2018,3315853,1938849,5254702,1334.06,780.05,2114.12,2503,2098.523162939297,True
1,1,153 Williams Meadows Suite 124,Williamshaven,MO,46498,FAKE001381,5/14/2020,5308856,2177918,7486774,2878.5,1180.88,4059.39,1862,4018.6655931293612,True
1,1,53961 Burns Knolls Suite 974,New Larryberg,AR,11893,FAKE001382,5/18/2023,6001740,6107267,12109007,8053.8,8195.41,16249.21,763,15849.48560209424,True
1,1,793 Mariah Courts,Harrisfort,CA,62990,FAKE001383,9/16/2019,6527272,1612541,8139813,3130.42,773.36,3903.78,2103,3868.7324144486693,True
1,1,68205 Colleen Junction,South Veronicaport,DC,22520,FAKE001384,8/8/2019,2477928,6076441,8554369,1166.45,2860.4,4026.85,2142,3991.7727484834345,True
1,1,07505 Dana Spur,Nguyenburgh,FL,40955,FAKE001385,1/24/2023,4771507,2302467,7073974,5553.3,2679.72,8233.01,877,8056.917995444192,True
1,1,3487 Victor Shores,Pettyside,OK,6209,FAKE001386,11/1/2023,5578282,4000599,9578881,9646.2,6918.01,16564.21,596,16045.026800670017,True
1,1,349 Goodman Green Suite 932,Christinafort,SD,42386,FAKE001387,2/26/2021,1841321,6646628,8487949,1183.31,4271.39,5454.7,1574,5389.173968253968,True
1,1,96845 Daniel Pine Apt. 071,Lake Alex,NM,36976,FAKE001388,7/15/2020,4563857,5326767,9890624,2560.68,2988.73,5549.4,1800,5491.740144364242,True
1,1,024 Morgan Forges Apt. 103,Gallaghershire,LA,13432,FAKE001389,5/26/2022,3016683,3555706,6572389,2735.58,3224.38,5959.96,1120,5862.969669937555,True
1,1,074 Watson Forest Apt. 471,Priceview,KY,95197,FAKE001390,3/9/2018,1746113,5390748,7136861,661.03,2040.79,2701.82,2659,2683.0304511278196,True
1,1,051 Wright Park Apt. 615,Lopezland,ID,4074,FAKE001391,12/6/2023,5278479,6040197,11318676,9709.74,11110.92,20820.66,561,20139.992882562277,True
1,1,914 Hays Ridge Suite 001,East Josephhaven,NV,69279,FAKE001392,3/28/2022,2065744,5920300,7986044,1779.08,5098.73,6877.81,1179,6767.833898305084,True
1,1,764 William Extensions Suite 260,Leblancmouth,AZ,51819,FAKE001393,5/22/2020,4195434,2769671,6965105,2284.97,1508.45,3793.42,1854,3754.7735849056603,True
1,1,4959 Anna Islands Suite 407,Matthewland,CT,60807,FAKE001394,7/18/2018,2998976,5378990,8377966,1194.74,2142.89,3337.63,2528,3312.7584025306446,True
1,1,6093 Mccann Harbors Suite 343,Lindseyview,MT,69963,FAKE001395,3/11/2022,2158485,5588571,7747056,1831.61,4742.26,6573.87,1196,6472.06015037594,True
1,1,8531 Emma Court Suite 151,Kevinmouth,MO,88817,FAKE001396,7/10/2019,4595349,2679291,7274640,2133.88,1244.15,3378.02,2171,3349.281767955801,True
1,1,5397 Brian Lodge,East Karenview,MN,32855,FAKE001397,7/27/2021,1406822,6539347,7946169,1000.88,4652.42,5653.3,1423,5580.174859550561,True
1,1,29115 Jessica Cliff,West Larry,DC,37239,FAKE001398,11/16/2020,3713785,5048789,8762574,2239.6,3044.67,5284.27,1676,5225.148479427549,True
1,1,774 Edwards Village Suite 175,North Kathytown,KY,13888,FAKE001399,6/4/2018,5861890,6362693,12224583,2294.41,2490.44,4784.85,2572,4751.1010493587255,True
1,1,996 Rhonda Hills Suite 934,Kristenton,OH,11928,FAKE001400,3/25/2023,4181445,2663303,6844748,5233.21,3333.21,8566.42,817,8367.662591687042,True
1,1,539 Christopher Square,East Frederick,WV,15907,FAKE001401,8/11/2023,4899076,1331833,6230909,7418.59,2016.77,9435.36,678,9176.59646539028,True
1,1,12410 Goodman Manors Suite 474,Alexisland,TN,71154,FAKE001402,11/3/2022,2645128,6811841,9456969,2810.05,7236.54,10046.59,959,9851.009375,True
1,1,23228 Barry Shoal,Jessicastad,NC,25554,FAKE001403,5/6/2022,1622928,5683377,7306305,1445.4,5061.68,6507.08,1140,6403.4224364592465,True
1,1,235 Hector Isle Suite 920,Carlsonborough,WY,5643,FAKE001404,6/26/2021,2351227,2202324,4553551,1636.67,1533.02,3169.69,1454,3129.588316151203,True
1,1,15645 Vaughn Gardens,Schmidtview,NV,12942,FAKE001405,2/14/2020,2190606,4047910,6238516,1132.32,2092.36,3224.69,1952,3194.3246287762418,True
1,1,040 Cox Run,New Brett,AL,47274,FAKE001406,11/21/2022,5059317,6743103,11802420,5475.56,7297.88,12773.44,941,12529.108280254777,True
1,1,082 Schneider Dale Suite 603,Lake Monicaburgh,LA,43581,FAKE001407,12/6/2020,1692393,5568669,7261062,1033.1,3399.32,4432.42,1656,4382.053108026554,True
1,1,9866 Phyllis Locks Suite 484,Anthonychester,VT,55576,FAKE001408,3/3/2021,3524298,6083681,9607979,2271.51,3921.11,6192.62,1569,6119.731847133758,True
1,1,7197 Robert Valley Suite 061,South Alexandermouth,KY,68174,FAKE001409,2/13/2019,1459758,3417807,4877565,634.58,1485.76,2120.34,2318,2103.305304010349,True
1,1,903 Ashley Fork Suite 308,West Johnhaven,LA,54618,FAKE001410,1/19/2018,6218022,5313220,11531242,2310.88,1974.62,4285.5,2708,4256.641565153193,True
1,1,039 Allen Drives,East Michaelland,FL,79621,FAKE001411,2/18/2022,5048658,1422590,6471248,4209.17,1186.04,5395.22,1217,5313.0114942528735,True
1,1,69011 Nicole Neck Suite 574,Robertberg,MI,39096,FAKE001412,6/23/2018,3041329,6483000,9524329,1199.41,2556.69,3756.1,2553,3729.1812842599843,True
1,1,81536 Smith Motorway Apt. 782,North Timothyshire,ME,66520,FAKE001413,10/31/2019,6596735,3027257,9623992,3233.03,1483.65,4716.68,2058,4674.109762020398,True
1,1,8932 Stevens Court,West Hayleyfurt,FL,36558,FAKE001414,3/26/2019,4925174,5423686,10348860,2179.93,2400.58,4580.51,2277,4542.958735733099,True
1,1,3231 Ian Plaza Suite 935,East Ashleystad,FL,52124,FAKE001415,2/16/2021,3458147,5576784,9034931,2208.11,3560.91,5769.01,1584,5700.271924290221,True
1,1,86490 Nichols Forges Apt. 431,West Christianburgh,GA,25172,FAKE001416,12/22/2020,2189964,4182916,6372880,1349.61,2577.81,3927.42,1640,3883.534430225472,True
